  1   1 -100 -100 4   2  75   6 2 -98 5 -100 2006 3679
  1   1 -100 -100 4   1  53  15 1  24 5 -100 2006 3680
  1  14 -100 -100 4   1  50  16 1 -90 5 -100 2006 3681
  1   1 -100 -100 1   1  65  12 2 -90 5    2 2006 3682
  1   2 -100 -100 4   1  61  11 2 -90 5 -100 2006 3683
  1   2 -100 -100 1   5  67  11 2 -90 5    1 2006 3684
  1   1 -100 -100 3   1  43  12 2  21 5    2 2006 3685
  1   1 -100 -100 3   5  20   9 2  14 5    3 2006 3686
  1   1 -100 -100 2   1  38  12 1  19 5    1 2006 3687
  1   1 -100 -100 1   5  20   9 1  13 5    2 2006 3688
  1   2 -100 -100 2   5  34  12 1 -90 5    2 2006 3689
  1   1 -100 -100 4   1  34  14 1 -90 5 -100 2006 3690
  1   1 -100 -100 1   5  36  11 1  13 5    2 2006 3691
  1   1 -100 -100 3   5  20  10 2 -98 5    2 2006 3692
  1   1 -100 -100 3   1  41  16 1  21 5    2 2006 3693
  1   1 -100 -100 1   1  52  11 2 -90 5    2 2006 3694
  1   1 -100 -100 2   1  43  14 2 -90 5    1 2006 3695
  1   1 -100 -100 4   2  53   7 2 -90 5 -100 2006 3696
  1   1 -100 -100 3   2  77  11 2 -90 5    1 2006 3697
  1   1 -100 -100 1   1  31  13 2  16 5    2 2006 3698
  1   2 -100 -100 1   3  57   7 1 -90 5    1 2006 3699
  1   1 -100 -100 3   3  51  10 1 -90 5    2 2006 3700
  1   2 -100 -100 3   5  31  12 2 -90 5    1 2006 3701
  1   2 -100 -100 4   5  27  11 1 -98 5 -100 2006 3702
  1   2 -100 -100 2   3  53  16 2 -90 5    1 2006 3703
  1   1 -100 -100 3   1  30   8 1  15 5    2 2006 3704
  1   2 -100 -100 3   3  44  16 2  18 5    2 2006 3705
  1   2 -100 -100 2   4  70   9 2 -98 5    2 2006 3706
  1   2 -100 -100 4   5  26  13 2 -90 5 -100 2006 3707
  1   2 -100 -100 2   5  21  14 1  20 5    2 2006 3708
  2   1 -100 -100 1   1  40   8 1  17 5    2 2006 3709
  1   2 -100 -100 4   5  24  12 2   2 5 -100 2006 3710
  1   1 -100 -100 3   3  53  14 2  16 5    2 2006 3711
  1   2 -100 -100 4   3  69  10 1 -90 5 -100 2006 3712
  2  16 -100 -100 4   4  34  12 1 -90 5 -100 2006 3713
  1   2 -100 -100 3   1  30  12 1 -90 5    1 2006 3714
  1   1 -100 -100 4   5  24  16 2 -90 5 -100 2006 3715
  1   1 -100 -100 3   4  43  11 2  13 5    2 2006 3716
  1   1 -100 -100 4   3  48  11 2  16 5 -100 2006 3717
  1   1 -100 -100 1   5  43  16 1  19 5    2 2006 3718
  1   1 -100 -100 2   1  34  12 1  19 5    3 2006 3719
  1   1 -100 -100 1   1  51  12 1  16 5    2 2006 3720
  1   1 -100 -100 3   3  46  14 2  15 5    2 2006 3721
  1   1 -100 -100 3   2  40  10 2  14 5    3 2006 3722
  1   1 -100 -100 3   4  74  10 2 -90 5    1 2006 3723
  1   1 -100 -100 3   1  32  20 2  19 5    2 2006 3724
  1   1 -100 -100 4   1  33  12 2  17 5 -100 2006 3725
  1   1 -100 -100 4   1  61  16 1  23 5 -100 2006 3726
  1   1 -100 -100 2   1  69  13 2 -90 5    2 2006 3727
  1   1 -100 -100 2   5  22  16 2   2 5    3 2006 3728
  1   1 -100 -100 3   1  56  11 2 -90 5    2 2006 3729
  1   1 -100 -100 4   1  78   3 2   8 5 -100 2006 3730
  1   1 -100 -100 2   5  24  13 2   9 5    2 2006 3731
  1   1 -100 -100 4   3  74  14 2  11 5 -100 2006 3732
  1   1 -100 -100 4   1  37  12 2  21 5 -100 2006 3733
  1   1 -100 -100 3   1  49  12 2  12 5    2 2006 3734
  1   1    3 -100 2   3  62  12 1   9 5    2 2006 3735
  1   1    3 -100 4   3  47  10 1   6 5 -100 2006 3736
  1   1 -100 -100 4   3  40  12 2  11 5 -100 2006 3737
  1   1    3 -100 2   2  72   9 2   8 5    2 2006 3738
  1   1 -100 -100 4   1  38  12 1 -90 5 -100 2006 3739
  1   1 -100 -100 2   1  60  14 1  21 5    1 2006 3740
  1   1    3 -100 3   3  40  11 2  15 5    2 2006 3741
  1   1 -100 -100 1   1  61  16 1  19 5    1 2006 3742
  1   1 -100 -100 1   1  82  12 2  16 5    1 2006 3743
  1   1 -100 -100 1   3  48  10 2  13 5    3 2006 3744
  1   1 -100 -100 1   1  53  10 1  19 5    2 2006 3745
  1   1 -100 -100 3   1  45  17 2  22 5    2 2006 3746
  1   1 -100 -100 3   1  33  14 2  17 5    3 2006 3747
  1   1 -100 -100 1   3  45  12 1  17 5    2 2006 3748
  1   1    3 -100 3   3  52  12 2  19 5    3 2006 3749
  1   1 -100 -100 3   5  18  12 2  18 5    2 2006 3750
  1   1 -100 -100 4   1  45  14 2  25 5 -100 2006 3751
  1   1 -100 -100 1   1  61  11 1  20 5    2 2006 3752
  1   1 -100 -100 4   1  47  10 2  15 5 -100 2006 3753
  1   1 -100 -100 4   2  60  12 2  16 5 -100 2006 3754
  1   1 -100 -100 1   5  19  12 2  14 5    2 2006 3755
  1   1 -100 -100 4   1  55  17 1  25 5 -100 2006 3756
  1   1 -100 -100 2   3  35  17 1  16 5    2 2006 3757
  1   1 -100 -100 2   2  72  14 1 -90 5    2 2006 3758
  1   1 -100 -100 1   1  25  16 2  19 5    1 2006 3759
  1   1 -100 -100 3   3  32   9 2  16 5    2 2006 3760
  1   1    3 -100 3   5  27  14 1  18 5    2 2006 3761
  1   2 -100 -100 4   2  89   7 2  13 5 -100 2006 3762
  1   1 -100 -100 1   1  28  12 2  10 5    1 2006 3763
  1   1 -100 -100 2   1  51  12 1  20 5    1 2006 3764
  1   1 -100 -100 3   1  38  14 2  17 5    2 2006 3765
  1   1 -100 -100 2   3  48  16 2  16 5    2 2006 3766
  1   1 -100 -100 4   5  43  16 2  18 5 -100 2006 3767
  1  10 -100 -100 1   4  58   0 2   8 5    2 2006 3768
  1   1    3    5 3   1  57  12 2  15 5    3 2006 3769
  1   1 -100 -100 2   1  24  10 1  13 5    2 2006 3770
  1   1 -100 -100 4   3  64  14 2 -90 6 -100 2006 3771
  1   1 -100 -100 1   5  22  10 1  15 6    2 2006 3772
  1   1 -100 -100 1   3  46  14 2 -90 6    2 2006 3773
  1   1 -100 -100 4   2  61  12 2  17 6 -100 2006 3774
  1   1 -100 -100 2   3  55  10 1  16 6    2 2006 3775
  1   1 -100 -100 2   2  71   8 1   8 6    1 2006 3776
  1   1 -100 -100 3   5  34  12 2  19 6    2 2006 3777
  1   1 -100 -100 3   5  19  12 1   9 6    2 2006 3778
  1   1 -100 -100 4   3  70  16 2 -90 6 -100 2006 3779
  1   1 -100 -100 2   1  60  13 2  22 6    2 2006 3780
  1   1 -100 -100 3   3  61  10 1  15 6    1 2006 3781
  1   1 -100 -100 1   3  63  12 2 -98 6    2 2006 3782
  1   1 -100 -100 3   1  63  18 2 -90 6    1 2006 3783
  1   1 -100 -100 1   3  47  14 1   9 6    2 2006 3784
  1   1 -100 -100 4   2  82  12 2   9 6 -100 2006 3785
  1   1 -100 -100 2   3  66  15 2  17 6    1 2006 3786
  1   1 -100 -100 2   1  51  13 2  19 6    2 2006 3787
  1   1 -100 -100 4   1  42  12 1  20 6 -100 2006 3788
  1   1 -100 -100 1   1  44  14 2  24 6    1 2006 3789
  1   1 -100 -100 4   1  53  12 1  22 6 -100 2006 3790
  1   1 -100 -100 4   1  45  12 1  20 6 -100 2006 3791
  1   1 -100 -100 4   1  52  12 2  20 6 -100 2006 3792
  1   1 -100 -100 1   1  57  14 1  20 6    2 2006 3793
  1   1 -100 -100 2   1  32  12 2  17 6    2 2006 3794
  1   1 -100 -100 3   1  53  12 1  16 6    3 2006 3795
  1   1    3 -100 2   3  59  10 1   1 6    3 2006 3796
  1   1    3 -100 4   3  47  12 1  19 6 -100 2006 3797
  1   1 -100 -100 1   3  56  11 2  15 6    1 2006 3798
  1   1 -100 -100 1   2  67  14 2 -90 6    1 2006 3799
  1   1 -100 -100 4   1  29  12 2 -90 6 -100 2006 3800
  1   1 -100 -100 1   1  62  10 2 -90 6    1 2006 3801
  1   1 -100 -100 3   5  34  12 1  10 6    1 2006 3802
  1   1 -100 -100 3   2  61  13 2 -90 6    2 2006 3803
  1   1 -100 -100 3   2  62  12 2   9 6    2 2006 3804
  1   1 -100 -100 3   1  38  14 1  25 6    1 2006 3805
  1   1 -100 -100 3   2  54  12 2  10 6    3 2006 3806
  1   1 -100 -100 4   1  69   8 1 -90 6 -100 2006 3807
  1   1 -100 -100 4   3  29  11 1  10 6 -100 2006 3808
  1   1 -100 -100 2   3  28  12 1  10 6    2 2006 3809
  1   1 -100 -100 4   1  82   6 1  17 6 -100 2006 3810
  1   1 -100 -100 4   1  26  14 2  19 6 -100 2006 3811
  1   1 -100 -100 4   1  39  11 1  13 6 -100 2006 3812
  1   1    3 -100 3   4  63   9 1   8 6    2 2006 3813
  1   1 -100 -100 4   5  46   6 1   9 6 -100 2006 3814
  1   1 -100 -100 1   1  63   6 2  19 6    1 2006 3815
  1   1 -100 -100 4   4  58   8 2   9 6 -100 2006 3816
  1   1 -100 -100 4   1  63   4 1  16 6 -100 2006 3817
  1   1 -100 -100 2   1  42  12 1  10 6    1 2006 3818
  1   1 -100 -100 4   3  62  12 1   4 6 -100 2006 3819
  1   1 -100 -100 2   1  73  12 1 -90 6    2 2006 3820
  1   1 -100 -100 4   1  51  14 2  22 6 -100 2006 3821
  1   1 -100 -100 2   3  30  16 2  19 6    2 2006 3822
  1   1 -100 -100 3   5  28  16 2  17 6    1 2006 3823
  1   1 -100 -100 3   3  51  18 2  17 6    2 2006 3824
  1   1 -100 -100 2   1  53  16 2  21 5    2 2006 3825
  1   1 -100 -100 2   5  56  12 1  25 5    1 2006 3826
  1   1 -100 -100 1   3  74  14 2  18 5    1 2006 3827
  1   2 -100 -100 3   5  48  12 2   1 5    2 2006 3828
  1   2 -100 -100 3   1  63   6 2  18 5    1 2006 3829
  1   1 -100 -100 1   1  60  16 1 -90 5    1 2006 3830
  1   1 -100 -100 4   1  37  15 2  22 5 -100 2006 3831
  1   1 -100 -100 4   1  56  12 1  22 5 -100 2006 3832
  1   1 -100 -100 4   1  57  14 1  25 5 -100 2006 3833
  1   1 -100 -100 1   2  89  12 1 -90 5    2 2006 3834
  1   1 -100 -100 1   3  37  17 1  20 5    2 2006 3835
  1   1 -100 -100 1   2  63  17 2 -90 5    2 2006 3836
  1   1 -100 -100 4   1  38  14 2  21 5 -100 2006 3837
  1   1 -100 -100 4   1  57  16 1  25 5 -100 2006 3838
  1   1 -100 -100 1   1  27  12 1 -90 5    1 2006 3839
  1   1 -100 -100 4   1  43  14 2  25 5 -100 2006 3840
  1   1 -100 -100 3   1  47  14 2  21 5    1 2006 3841
  1   1 -100 -100 4   1  52  16 2  25 5 -100 2006 3842
  1   1 -100 -100 4   3  58  16 1  21 5 -100 2006 3843
  1   1 -100 -100 4   1  30  16 2 -90 5 -100 2006 3844
  1   2 -100 -100 2   1  37  12 1  25 5    2 2006 3845
  1   1 -100 -100 4   1  43  16 2  24 5 -100 2006 3846
  1   1    2 -100 4   2  79  13 2  18 5 -100 2006 3847
  1   1 -100 -100 2   1  57  12 2  20 5    2 2006 3848
  1   1 -100 -100 3   5  21  14 1  22 5    2 2006 3849
  1   1 -100 -100 3   1  56  13 1  19 5    2 2006 3850
  1   1 -100 -100 1   1  46  14 2  22 5    1 2006 3851
  1   1 -100 -100 1   1  60  16 2 -90 5    2 2006 3852
  1   2 -100 -100 3   5  75   2 2   7 5    2 2006 3853
  1   1 -100 -100 1   1  27  13 2  17 5    2 2006 3854
  1   1 -100 -100 4   1  37  14 1  20 5 -100 2006 3855
  1   1 -100 -100 1   1  41  17 2  21 5    2 2006 3856
  1   2 -100 -100 4   3  66  15 2  20 5 -100 2006 3857
  1   1 -100 -100 1   1  37  16 2  21 7    2 2006 3858
  1   1 -100 -100 4   1  33  16 2  22 7 -100 2006 3859
  1   2 -100 -100 4   3  61  16 1  11 7 -100 2006 3860
  1   2 -100 -100 4   1  46  12 1  17 7 -100 2006 3861
  1   2 -100 -100 1   2  58  12 2   4 7    1 2006 3862
  1   2 -100 -100 2   3  51  17 2  18 7    2 2006 3863
  1   1 -100 -100 1   2  36  12 2  12 7    2 2006 3864
  1   2 -100 -100 4   1  55  12 1  12 7 -100 2006 3865
  1   1 -100 -100 1   1  89  12 2 -90 7    1 2006 3866
  1   1 -100 -100 3   2  64   8 2   9 7    3 2006 3867
  1   1 -100 -100 2   3  53  12 1   9 7    3 2006 3868
  1   2 -100 -100 2   3  44  12 2  10 7    2 2006 3869
  1   2 -100 -100 1   5  20  11 2   2 7    2 2006 3870
  1   1 -100 -100 3   2  66  12 2   9 7    1 2006 3871
  2   1 -100 -100 3   1  59   4 1 -98 7    2 2006 3872
  1   2 -100 -100 3   1  62   5 1   7 7    2 2006 3873
  1   1 -100 -100 2   3  26  12 2   1 7    1 2006 3874
  1   1 -100 -100 4   5  25   9 1  13 7 -100 2006 3875
  1   1 -100 -100 2   5  26  12 1  17 7    2 2006 3876
  1   1 -100 -100 4   1  53  12 1  19 7 -100 2006 3877
  1   2 -100 -100 4   5  30  13 2   1 7 -100 2006 3878
  1   1 -100 -100 3   1  58  16 1  20 7    1 2006 3879
  1   1 -100 -100 3   5  36  14 1   7 7    2 2006 3880
  1   2 -100 -100 1   1  41  20 2  22 7    1 2006 3881
  1   2 -100 -100 3   1  47  12 2  15 7    2 2006 3882
  1   1 -100 -100 2   1  48  14 2 -90 7    2 2006 3883
  1   1    3 -100 3   2  63  11 2   9 7    1 2006 3884
  1   1 -100 -100 4   1  27  16 1  20 7 -100 2006 3885
  1   2 -100 -100 3   1  54  15 2  20 7    2 2006 3886
  1   2 -100 -100 2   5  28  12 1  16 7    2 2006 3887
  1   1 -100 -100 4   3  65  12 1  16 7 -100 2006 3888
  1   2 -100 -100 3   1  46   8 1  13 7    1 2006 3889
  1   2 -100 -100 3   5  44   4 2   4 7    2 2006 3890
  1   2 -100 -100 2   1  65  13 1  11 7    1 2006 3891
  1   2 -100 -100 3   2  59  11 2  17 7    1 2006 3892
  1   2 -100 -100 4   1  43  12 2  17 7 -100 2006 3893
  1   2 -100 -100 2   5  49  11 1   1 7    3 2006 3894
  1   2 -100 -100 4   5  38  11 1   2 7 -100 2006 3895
  1   2 -100 -100 2   1  55  16 1  20 7    2 2006 3896
  1   2 -100 -100 2   1  23  12 2  19 7    3 2006 3897
  1   2 -100 -100 4   4  52  11 1   1 7 -100 2006 3898
  1   2 -100 -100 4   3  33  12 2   9 7 -100 2006 3899
  1   2 -100 -100 1   5  33  11 1  16 7    2 2006 3900
  1   2 -100 -100 3   5  33  11 1  13 7    2 2006 3901
  1   2 -100 -100 3   2  66  12 2   9 7    3 2006 3902
  1   2 -100 -100 3   3  46  12 1  10 7    3 2006 3903
  1   1 -100 -100 1   3  34  11 2  19 7    2 2006 3904
  1   2 -100 -100 4   1  38  12 2  18 7 -100 2006 3905
  1   2 -100 -100 4   5  39  12 1  12 7 -100 2006 3906
  1   2 -100 -100 3   1  34  13 1  19 7    2 2006 3907
  1   2 -100 -100 3   2  62  12 2   9 7    2 2006 3908
  1   1 -100 -100 1   5  29  11 1  18 5    2 2006 3909
  1   1 -100 -100 4   2  89  13 2 -98 5 -100 2006 3910
  2  16 -100 -100 4   5  39  12 2  16 5 -100 2006 3911
  2  16 -100 -100 2   1  20  13 2 -98 5    1 2006 3912
  1   1 -100 -100 4   1  58  17 1 -90 5 -100 2006 3913
  1   1 -100 -100 3   1  48  14 2  13 5    2 2006 3914
  1   1 -100 -100 3   3  58  16 1  22 5    2 2006 3915
  1   1 -100 -100 2   1  61  12 1  23 5    2 2006 3916
  1   1 -100 -100 4   1  48  12 1 -90 5 -100 2006 3917
  1   1 -100 -100 2   5  74  19 2  20 5    2 2006 3918
  1   1    3 -100 3   5  21  12 1   8 5    2 2006 3919
  1   1 -100 -100 2   3  40  13 1  12 5    2 2006 3920
  1   1 -100 -100 4   1  31  11 2  11 5 -100 2006 3921
  1   1 -100 -100 1   1  36  20 1  18 5    1 2006 3922
  1   1 -100 -100 4   2  65  14 2  13 5 -100 2006 3923
  1   1 -100 -100 1   5  66  13 2 -98 5    2 2006 3924
  1   1 -100 -100 2   1  76  12 2 -90 5    2 2006 3925
  1   1 -100 -100 4   1  54  12 1  17 5 -100 2006 3926
  1   1 -100 -100 2   1  53  12 2  16 5    1 2006 3927
  1   1 -100 -100 1   2  81  14 2 -90 5    2 2006 3928
  1   1 -100 -100 1   5  18  11 1 -98 5    2 2006 3929
  1   1 -100 -100 1   1  45  12 2  21 5    1 2006 3930
  1   1 -100 -100 4   1  84  11 1  13 5 -100 2006 3931
  1   1 -100 -100 2   1  73   9 1  20 5    1 2006 3932
  1   1 -100 -100 3   1  38  20 2  20 5    1 2006 3933
  1   1 -100 -100 1   1  26  12 2  17 5    2 2006 3934
  1   2 -100 -100 3   5  28  14 2 -90 5    1 2006 3935
  1   2 -100 -100 1   2  80   0 2   8 5    1 2006 3936
  1   2 -100 -100 4   5  18  11 2   9 5 -100 2006 3937
  1   2 -100 -100 3   1  43  12 2  11 5    1 2006 3938
  1   2 -100 -100 3   1  49  11 1  18 5    1 2006 3939
  1   2 -100 -100 4   5  43  12 1  13 5 -100 2006 3940
  1   2 -100 -100 3   1  32  14 1  17 5    1 2006 3941
  1   2 -100 -100 1   4  57  12 2  14 5    2 2006 3942
  1   1 -100 -100 3   3  67  16 1 -90 5    1 2006 3943
  1   2 -100 -100 2   5  22  13 1   1 5    2 2006 3944
  1   2 -100 -100 2   3  32  15 2 -90 5    2 2006 3945
  1   1 -100 -100 1   1  30  14 2  20 5    1 2006 3946
  1   1 -100 -100 4   1  53  13 1  18 5 -100 2006 3947
  1   1 -100 -100 1   1  62  12 2  15 5    2 2006 3948
  1   4 -100 -100 1   1  53  13 2 -98 5    3 2006 3949
  1   1 -100 -100 3   1  25  13 1  14 5    2 2006 3950
  1   1 -100 -100 3   3  63  12 1  17 5    1 2006 3951
  1   1 -100 -100 2   1  74  10 2 -90 5    2 2006 3952
  1   1 -100 -100 1   1  60  15 1  21 5    1 2006 3953
  1   1 -100 -100 2   1  62  15 1  18 5    2 2006 3954
  1   1  -98  -98 4   1  45  16 1  23 5 -100 2006 3955
  1   1 -100 -100 1   1  40  14 1 -90 5    1 2006 3956
  1   1 -100 -100 1   2  60  12 2 -98 5    2 2006 3957
  1   1 -100 -100 3   1  70  12 2  19 5    1 2006 3958
  1   1 -100 -100 3   1  82   6 1  13 5    1 2006 3959
  1   1 -100 -100 1   3  73   3 2   9 7    2 2006 3960
  1   2 -100 -100 2   4  59   5 2  10 7    2 2006 3961
  1   2 -100 -100 4   2  57  13 1  10 7 -100 2006 3962
  1   1    2 -100 4   5  29  10 2   6 7 -100 2006 3963
  1   2 -100 -100 2   2  62   8 2   8 7    2 2006 3964
  1   2 -100 -100 4   5  28  15 2  18 7 -100 2006 3965
  1   2 -100 -100 4   5  26  10 2   9 7 -100 2006 3966
  1   2 -100 -100 3   5  29  13 2   3 7    3 2006 3967
  1   2 -100 -100 3   5  40  11 2   5 7    2 2006 3968
  1   1 -100 -100 3   1  72  12 2 -90 7    2 2006 3969
  1   2 -100 -100 1   3  55  10 1   9 7    2 2006 3970
  1   2 -100 -100 4   1  47  17 1  20 7 -100 2006 3971
  1   2 -100 -100 3   1  45  12 2  20 7    1 2006 3972
  1   2 -100 -100 3   5  30  14 2  12 7    3 2006 3973
  1   1 -100 -100 2   2  78   3 1   9 7    3 2006 3974
  1   1 -100 -100 1   1  60  12 1 -90 7    3 2006 3975
  1   1 -100 -100 3   1  43  12 1  19 7    1 2006 3976
  1   1 -100 -100 2   1  47  12 1  13 7    2 2006 3977
  1   2 -100 -100 2   1  83   8 2  13 7    1 2006 3978
  1   1 -100 -100 3   5  24  12 2 -98 7    1 2006 3979
  1   2 -100 -100 3   5  26  12 1  15 7    2 2006 3980
  1   2 -100 -100 3   3  38  13 2  13 7    2 2006 3981
  1   1 -100 -100 2   1  69   5 1   8 7    1 2006 3982
  1   2 -100 -100 3   1  48  13 1  21 7    1 2006 3983
  1   2 -100 -100 2   3  44  12 2   5 7    1 2006 3984
  1   2 -100 -100 3   5  24  13 1   2 7    2 2006 3985
  1   2 -100 -100 3   5  26  14 2  16 7    2 2006 3986
  1   1 -100 -100 3   1  24  17 1  18 7    2 2006 3987
  1   1 -100 -100 2   1  78  12 2  13 7    2 2006 3988
  1   2 -100 -100 4   5  20  12 2  10 7 -100 2006 3989
  1   2 -100 -100 4   5  26 -99 2   7 7 -100 2006 3990
  1   2 -100 -100 2   1  43  18 2  23 7    2 2006 3991
  1   2 -100 -100 2   5  26  12 2   5 7    3 2006 3992
  1   2 -100 -100 1   5  27  16 2   9 7    2 2006 3993
  1   2 -100 -100 4   5  25  13 2   1 7 -100 2006 3994
  1   2 -100 -100 3   5  25  12 2 -98 7    2 2006 3995
  1   2 -100 -100 1   5  25  14 2   5 7    2 2006 3996
  1   2 -100 -100 3   2  53  14 2   1 7    1 2006 3997
  1   2 -100 -100 4   5  41   8 2   5 7 -100 2006 3998
  1   2 -100 -100 1   1  41  12 1  17 7    1 2006 3999
  1   2 -100 -100 2   5  22  12 2   2 7    2 2006 4000
  1   2 -100 -100 4   1  28   9 1   5 7 -100 2006 4001
  1   2 -100 -100 3   3  42  12 1  16 7    1 2006 4002
  1   1 -100 -100 3   5  22  13 2  18 7    2 2006 4003
  1   2 -100 -100 4   5  34  16 2  19 7 -100 2006 4004
  1   2    1 -100 3   5  49  12 1 -98 7    2 2006 4005
  1   1 -100 -100 3   5  25  17 1  22 7    1 2006 4006
  1   4 -100 -100 4   1  39  20 1  25 7 -100 2006 4007
  1   2 -100 -100 1   3  43  14 2  12 7    2 2006 4008
  1   1 -100 -100 2   1  65  13 1  19 7    1 2006 4009
  1   2 -100 -100 2   3 -99  15 2  15 7    1 2006 4010
  1   2 -100 -100 3   1  63  10 1  18 7    1 2006 4011
  1   1 -100 -100 2   1  52  12 1  21 7    2 2006 4012
  1   2 -100 -100 2   5  27  13 2   1 7    2 2006 4013
  1   1 -100 -100 2   3  35  13 2  10 7    2 2006 4014
  1   2 -100 -100 2   4  36  12 2   3 7    2 2006 4015
  1   1 -100 -100 2   1  42  13 2  16 7    1 2006 4016
  1   1 -100 -100 4   5  19  11 1  23 5 -100 2006 4017
  1   1 -100 -100 4   2  82  11 2   6 5 -100 2006 4018
  1   1 -100 -100 4   4  45  12 1  17 5 -100 2006 4019
  2   1 -100 -100 2   1  32   9 1   5 5    2 2006 4020
  1   1 -100 -100 3   1 -99  15 2  13 5    1 2006 4021
  2  16 -100 -100 2   1  29   9 2  11 5    2 2006 4022
  2  16 -100 -100 4   5  47   0 1  10 5 -100 2006 4023
  1   1 -100 -100 4   2  89  11 2   4 5 -100 2006 4024
  1   2 -100 -100 1   1  37  13 2  17 5    2 2006 4025
  1   1 -100 -100 2   1  39  11 2  15 5    2 2006 4026
  2  16 -100 -100 2   5  22   9 2  11 5    3 2006 4027
  1   1 -100 -100 2   1  72  12 2  12 5    2 2006 4028
  2   1 -100 -100 4   1  43   6 2  16 5 -100 2006 4029
  8   1 -100 -100 4   5  38   0 1  15 5 -100 2006 4030
  2   1 -100 -100 2   4  41   9 2  14 5    2 2006 4031
  1   2   16 -100 4   5  26  13 1  19 5 -100 2006 4032
  1   2 -100 -100 4   1  47  12 2  18 5 -100 2006 4033
  2   1 -100 -100 3   1  28   8 2  16 5    2 2006 4034
  1   1 -100 -100 3   1  32  13 2  12 5    1 2006 4035
  1   1 -100 -100 3   1  59  12 1  20 5    3 2006 4036
  1   1 -100 -100 1   4  43  13 2  16 5    1 2006 4037
  1   1 -100 -100 2   5  65   9 1   6 5    3 2006 4038
  1   1 -100 -100 3   1  50  10 2  18 5    2 2006 4039
  1   1 -100 -100 4   1  52  13 1  15 5 -100 2006 4040
  1   1 -100 -100 2   5  27  13 1   8 5    1 2006 4041
  1   1 -100 -100 4   3  69   7 1   6 5 -100 2006 4042
  1   1 -100 -100 2   1  47  15 2  23 5    1 2006 4043
  1   1 -100 -100 3   2  50  12 2   2 5    2 2006 4044
  1   1 -100 -100 4   1  40  12 2  10 5 -100 2006 4045
  1   1 -100 -100 2   2  82   8 2   6 5    2 2006 4046
  1   1 -100 -100 1   1  36  12 1  20 5    2 2006 4047
  1   1 -100 -100 4   1  37  12 2  22 5 -100 2006 4048
  1   1 -100 -100 4   1  41  12 2  17 5 -100 2006 4049
  1   1 -100 -100 3   2  78  13 2   9 5    2 2006 4050
  1   1 -100 -100 4   3  61  13 2  15 5 -100 2006 4051
  1   2 -100 -100 1   5  22  12 2 -98 5    2 2006 4052
  1   1 -100 -100 4   1  36  16 2  20 5 -100 2006 4053
  1   1 -100 -100 3   3  40  18 2  13 5    1 2006 4054
  1   1 -100 -100 4   2  64   8 2  15 5 -100 2006 4055
  1   2 -100 -100 2   5  22  14 2   8 5    2 2006 4056
  1   2 -100 -100 1   3  49  18 2  16 5    2 2006 4057
  1   1 -100 -100 4   2  79  13 2  11 5 -100 2006 4058
  1   1 -100 -100 2   4  59  10 1   9 5    3 2006 4059
  1   1 -100 -100 4   2  77  10 2   7 5 -100 2006 4060
  1   1 -100 -100 4   2  77  11 2   9 5 -100 2006 4061
  2   1 -100 -100 3   5  28   6 1  15 5    3 2006 4062
 11   1 -100 -100 4   1  48  12 1  14 5 -100 2006 4063
  1   2 -100 -100 1   3  58  13 2  15 5    2 2006 4064
  1   1 -100 -100 4   1  63  12 1  19 5 -100 2006 4065
  1   1 -100 -100 1   1  32  12 2   3 5    2 2006 4066
  1   2 -100 -100 3   1  54  12 2  20 5    1 2006 4067
  1   2 -100 -100 1   2  74  12 2   9 5    2 2006 4068
  1   1 -100 -100 2   2  77   5 2 -98 5    2 2006 4069
  1   2 -100 -100 4   3  50  13 1   9 5 -100 2006 4070
  1   2 -100 -100 2   2  76   9 1   8 5    3 2006 4071
  1   2 -100 -100 4   1  47  14 2  12 5 -100 2006 4072
  1   1 -100 -100 4   2  79  10 2   7 5 -100 2006 4073
  1   2 -100 -100 4   2  66   8 2   9 5 -100 2006 4074
  1   2 -100 -100 1   1  71   6 1  15 5    2 2006 4075
  1   2 -100 -100 4   1  31  14 2  11 5 -100 2006 4076
  1   2 -100 -100 4   1  66  14 1   9 7 -100 2006 4077
  1   2    3 -100 4   4  33  12 1  18 7 -100 2006 4078
  1   2 -100 -100 4   3  45  14 2   9 7 -100 2006 4079
  1   2    3 -100 2   5  51  11 2  13 7    2 2006 4080
  1   2 -100 -100 1   1  38  15 1  17 7    1 2006 4081
  1   2 -100 -100 4   3  56  13 1 -90 7 -100 2006 4082
  1   1 -100 -100 1   5  29  14 1  14 7    1 2006 4083
  1   1 -100 -100 4   2  54  13 1  15 7 -100 2006 4084
  2  16 -100 -100 2   5  26  12 2   6 7    2 2006 4085
  1   1    3 -100 1   3  42  12 1  23 7    2 2006 4086
  1   1 -100 -100 4   1  52  11 1  18 7 -100 2006 4087
  1   1    3 -100 3   5  22  15 2  10 7    2 2006 4088
  1   3    1 -100 4   1  37  11 1  20 7 -100 2006 4089
  1   1 -100 -100 3   1  52  14 2  12 7    1 2006 4090
  1   1    3 -100 3   5  67  12 2   8 7    2 2006 4091
  1   3 -100 -100 2   5  23  14 2  17 7    2 2006 4092
  1   1 -100 -100 4   5  67  17 2  18 7 -100 2006 4093
  1   1 -100 -100 2   1  56  12 1  22 7    1 2006 4094
  1   1 -100 -100 1   1  29  12 2  19 7    2 2006 4095
  1   1    3 -100 4   2  67  12 2  18 7 -100 2006 4096
